,model_type,clf,parameters,split_date,train_start,train_end,test_start,test_end,baseline,p_at_1,recall_at_1,f1_at_1,p_at_2,recall_at_2,f1_at_2,p_at_5,recall_at_5,f1_at_5,p_at_10,recall_at_10,f1_at_10,p_at_20,recall_at_20,f1_at_20,p_at_30,recall_at_30,f1_at_30,p_at_50,recall_at_50,f1_at_50,auc-roc
162,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.13151927437641722,0.004611959287531806,0.008911423523085195,0.30690826727066817,0.021548982188295165,0.040270450999331305,0.29438405797101447,0.051685750636132316,0.08793290043290045,0.34774733982340955,0.12213740458015267,0.1807803213087742,0.2874929258630447,0.20197201017811706,0.23726122086777823,0.32749773619076367,0.34510178117048346,0.3360693820659749,0.3345708076783774,0.5876272264631043,0.4263789522270944,0.5674952982071537
163,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.2925170068027211,0.01025763358778626,0.01982023507720673,0.2638731596828992,0.01852735368956743,0.034623671892414,0.3695652173913043,0.0648854961832061,0.11038961038961038,0.2850350916911931,0.10011132315521629,0.14817866180191844,0.35823429541595925,0.25166984732824427,0.29564242678996777,0.3207063084817386,0.33794529262086515,0.32910020133188783,0.35544186888808404,0.6242843511450382,0.4529771520886222,0.5943559286122653
164,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.36507936507936506,0.012802162849872773,0.024736882538219252,0.35447338618346547,0.024888676844783714,0.046511627906976744,0.36277173913043476,0.06369274809160305,0.1083603896103896,0.35612406610821823,0.12507951653944022,0.18513505561113403,0.36366723259762307,0.25548664122137404,0.3001261034047919,0.3541352248717175,0.3731711195928753,0.3634040576118941,0.3391434262948207,0.5956583969465649,0.432206323563351,0.5851373950180372
165,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.3945578231292517,0.01383587786259542,0.026734270569255588,0.36919592298980747,0.02592239185750636,0.04844342075934318,0.370018115942029,0.0649650127226463,0.11052489177489176,0.3787638668779715,0.13303117048346055,0.19690460777967395,0.38471986417657045,0.2702767175572519,0.3175003502872355,0.3650769695140356,0.38470101781170485,0.3746321821279232,0.3414523723288663,0.5997137404580153,0.4351488576044311,0.5940262985856122
166,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 1, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.0022675736961451248,7.951653944020357e-05,0.00015364523315664134,0.0011325028312570782,7.951653944020357e-05,0.00014859945018203433,0.0004528985507246377,7.951653944020357e-05,0.00013528138528138528,0.00022639800769753225,7.951653944020357e-05,0.00011769552168539987,0.008262591963780418,0.00580470737913486,0.006818924851711737,0.330667069121642,0.348441475826972,0.3393216664085488,0.49397863093082217,0.867604961832061,0.6295291945534272,0.5754705366057912
167,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 1, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.0022675736961451248,7.951653944020357e-05,0.00015364523315664134,0.0011325028312570782,7.951653944020357e-05,0.00014859945018203433,0.0004528985507246377,7.951653944020357e-05,0.00013528138528138528,0.00022639800769753225,7.951653944020357e-05,0.00011769552168539987,0.008262591963780418,0.00580470737913486,0.006818924851711737,0.330667069121642,0.348441475826972,0.3393216664085488,0.49397863093082217,0.867604961832061,0.6295291945534272,0.5754705366057912
168,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 50, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.4444444444444444,0.015585241730279899,0.030114465698701697,0.41223103057757643,0.028944020356234095,0.054090199866260485,0.4067028985507246,0.0714058524173028,0.12148268398268397,0.39619651347068147,0.13915394402035625,0.20596716294944978,0.38381437464629314,0.2696405852417303,0.3167530708514315,0.37171747660730453,0.3916984732824427,0.3814464921790305,0.3462060847519015,0.6080629770992366,0.44120701592430184,0.6009661850883339
169,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 50, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.4467120181405896,0.0156647582697201,0.030268110931858338,0.43035107587768967,0.030216284987277353,0.05646779106917304,0.4048913043478261,0.07108778625954199,0.12094155844155845,0.39891328956305183,0.14010814249363868,0.20737950920967455,0.3935483870967742,0.2764790076335878,0.3247863247863248,0.37896166616359794,0.3993320610687023,0.3888802849620566,0.35258964143426297,0.6192748091603053,0.4493422570966998,0.606222184309273
170,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 1, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.3356009070294785,0.011768447837150127,0.022739494507182913,0.28312570781426954,0.01987913486005089,0.03714986254550859,0.28532608695652173,0.050095419847328244,0.08522727272727273,0.2146253112972606,0.07538167938931298,0.11157535455775908,0.10730050933786078,0.07538167938931298,0.08855261314277708,0.27210987020827043,0.28673664122137404,0.27923184141242063,0.3820173850054328,0.6709605597964376,0.4868451419339949,0.5831329956900022
171,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 1, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.12018140589569161,0.004214376590330789,0.008143197357301991,0.06002265005662514,0.004214376590330789,0.00787577085964782,0.3804347826086957,0.06679389312977099,0.11363636363636363,0.20081503282771113,0.07053117048346055,0.1043959277349497,0.10039615166949632,0.07053117048346055,0.08285460744477138,0.3227437367944461,0.34009223918575066,0.33119095555211403,0.36947663889894966,0.6489344783715013,0.4708631433187168,0.596633259654717
172,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.3219954648526077,0.011291348600508906,0.02181762310824307,0.33069082672706684,0.02321882951653944,0.04339103945315403,0.3197463768115942,0.056138676844783714,0.095508658008658,0.3305410912383971,0.1160941475826972,0.1718354616606838,0.35517826825127335,0.24952290076335878,0.29312035869412917,0.3549652882583761,0.37404580152671757,0.3642558463682825,0.33362006519377035,0.58595737913486,0.4251673205631202,0.5727600102767578
173,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.36281179138321995,0.01272264631043257,0.02458323730506261,0.35334088335220837,0.02480916030534351,0.04636302845679471,0.37817028985507245,0.06639631043256998,0.11295995670995672,0.38487661308580484,0.13517811704834606,0.20008238686517976,0.3849462365591398,0.2704357506361323,0.3176871701461865,0.3650769695140356,0.38470101781170485,0.3746321821279232,0.3470210068815647,0.6094942748091603,0.4422455573505654,0.6003818655989307
174,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 1, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.24036281179138322,0.008428753180661578,0.016286394714603983,0.2740656851642129,0.01924300254452926,0.0359610669440523,0.32155797101449274,0.05645674300254453,0.09604978354978355,0.3253339370613539,0.11426526717557252,0.1691284646619196,0.3131861912846633,0.22002226463104327,0.2584652748587175,0.2845608210081497,0.29985687022900764,0.2920086727582469,0.34104491126403474,0.5989980916030534,0.4346295868912993,0.5636383673342031
175,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 1, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.2925170068027211,0.01025763358778626,0.01982023507720673,0.2638731596828992,0.01852735368956743,0.034623671892414,0.3695652173913043,0.0648854961832061,0.11038961038961038,0.2850350916911931,0.10011132315521629,0.14817866180191844,0.35789473684210527,0.2514312977099237,0.2953621970015413,0.3207063084817386,0.33794529262086515,0.32910020133188783,0.35544186888808404,0.6242843511450382,0.4529771520886222,0.5942459441532193
176,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.1}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.0022675736961451248,7.951653944020357e-05,0.00015364523315664134,0.0011325028312570782,7.951653944020357e-05,0.00014859945018203433,0.29891304347826086,0.05248091603053435,0.08928571428571429,0.30292053429929816,0.10639312977099237,0.15747660801506502,0.3229202037351443,0.22686068702290077,0.26649852879361074,0.33549652882583764,0.35353053435114506,0.3442775282638997,0.3228449837015574,0.5670324427480916,0.4114354950380799,0.5468759096591458
177,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=50,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.28798185941043086,0.010098600508905852,0.019512944610893448,0.318233295583239,0.0223441475826972,0.041756445501151644,0.33469202898550726,0.05876272264631043,0.09997294372294371,0.3472945438080145,0.12197837150127226,0.18054493026540339,0.3575551782682513,0.2511927480916031,0.2950819672131148,0.3527014790220344,0.37166030534351147,0.3619327861235868,0.33724194132560664,0.5923187022900763,0.4297830602354027,0.5769727927617805
178,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 1e-05},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.4036281179138322,0.014153944020356234,0.027348851501882154,0.3793884484711212,0.026638040712468194,0.0497808158109815,0.3903985507246377,0.06854325699745548,0.11661255411255413,0.37423590672402085,0.13144083969465647,0.19455069734596597,0.3517826825127334,0.24713740458015268,0.29031806080986405,0.34606097192876545,0.36466284987277353,0.3551184760724794,0.3343444404201376,0.5872296437659033,0.42609046849757665,0.5806036475444488
179,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 0.0001},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.4852607709750567,0.017016539440203562,0.03288007989552124,0.4269535673839185,0.029977735368956742,0.056021992718626935,0.4148550724637681,0.07283715012722647,0.12391774891774893,0.39461172741679873,0.13859732824427481,0.205143294297652,0.3837011884550085,0.2695610687022901,0.316659660921956,0.37586779354059763,0.39607188295165396,0.38570543596097256,0.35046178920680915,0.6155375318066157,0.4466305100392338,0.6048177800491996
180,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 0.001},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.4875283446712018,0.017096055979643764,0.03303372512867788,0.44847112117780297,0.03148854961832061,0.05884538227208559,0.4148550724637681,0.07283715012722647,0.12391774891774893,0.39597011546298394,0.13907442748091603,0.2058494674277644,0.388568194680249,0.2729802798982188,0.3206762878894026,0.37790522185330516,0.3982188295165394,0.3877961901811987,0.3521821803694314,0.6185591603053435,0.448822986383568,0.606412703169791
181,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 0.01},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.4671201814058957,0.016380407124681935,0.031650918030268115,0.43941109852774635,0.030852417302798984,0.057656586670629326,0.4067028985507246,0.0714058524173028,0.12148268398268397,0.40366764772470004,0.14177798982188294,0.20985111516506794,0.38788907753254104,0.2725031806615776,0.3201158283125496,0.3779806821611832,0.39829834605597964,0.38787362552268856,0.34946577327055417,0.6137881679389313,0.4453611816293562,0.6049937053600187
182,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 0.1},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.47392290249433106,0.016618956743002546,0.03211185372973804,0.4405436013590034,0.030931933842239186,0.057805186120811355,0.40353260869565216,0.07084923664122138,0.12053571428571429,0.4029884537016074,0.14153944020356235,0.20949802860001177,0.389586870401811,0.27369592875318066,0.3215169772546822,0.3755659523090854,0.39575381679389315,0.38539569459501316,0.34539116262223835,0.606631679389313,0.44016847449803836,0.5973271207262376
183,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 1},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.47392290249433106,0.016618956743002546,0.03211185372973804,0.43941109852774635,0.030852417302798984,0.057656586670629326,0.3990036231884058,0.07005407124681934,0.11918290043290043,0.4014036676477247,0.14098282442748092,0.208674159948214,0.38924731182795697,0.27345737913486007,0.3212367474662557,0.3740567461515243,0.39416348600508905,0.38384698776521603,0.34258420862006517,0.6017016539440203,0.4365912762520193,0.588029146082955
184,SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0)",{'C': 10},2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.47619047619047616,0.016698473282442748,0.03226549896289468,0.43941109852774635,0.030852417302798984,0.057656586670629326,0.40806159420289856,0.0716444020356234,0.12188852813852814,0.40389404573239757,0.14185750636132316,0.20996881068675338,0.39105829088851163,0.2747296437659033,0.32273130633786373,0.37722607908240263,0.3975031806615776,0.38709927210778994,0.3420862006519377,0.6008269720101781,0.43595661204708047,0.5882256878180662
185,KNN,"KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=5, p=2,
           weights='uniform')","{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'uniform'}",2013-06-30,2012-01-01,2013-05-01,2013-06-30,2013-12-31,0.2846794639623325,0.09070294784580499,0.0031806615776081423,0.006145809326265653,0.16421291053227632,0.011529898218829517,0.021546920276394977,0.22192028985507245,0.03896310432569974,0.06628787878787877,0.13493321258772922,0.04739185750636132,0.07014653092449832,0.2641765704584041,0.1855916030534351,0.2180187753958246,0.17612435858738304,0.1855916030534351,0.18073408703732383,0.3809308221658819,0.6690521628498728,0.4854604200323102,0.5386351640255097
186,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=50, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1, 'n_jobs': -1}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.11059907834101383,0.003513394817742644,0.00681044267877412,0.055299539170506916,0.003513394817742644,0.0066070199587061245,0.11612903225806452,0.01844532279314888,0.03183425972713492,0.3778801843317972,0.120040989606207,0.1822019775580491,0.20138248847926268,0.12794612794612795,0.15647659117357443,0.134234372600215,0.12794612794612795,0.13101484035377003,0.43411352746037596,0.6896501244327331,0.5328281400214895,0.5411979381807989
187,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=50, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.3548387096774194,0.011272141706924315,0.021850170261066972,0.41705069124423966,0.026496852583809107,0.04982794218857536,0.4119815668202765,0.06543697848045674,0.11293582617483576,0.4023041474654378,0.12779973649538867,0.19397844683924007,0.3845622119815668,0.24432733128385303,0.2988094172410707,0.3741360774074643,0.35660957400087834,0.36516264428121725,0.3678584592701806,0.584394671351193,0.45150709721201154,0.5785713664917007
188,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=50, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.45622119815668205,0.014492753623188406,0.028093076049943246,0.4792626728110599,0.03044942175376958,0.05726083964211975,0.42672811059907834,0.06777924169228516,0.11697827185447195,0.41013824884792627,0.13028839115795637,0.19775580491056552,0.3933179723502304,0.24989020641194554,0.30561274729209564,0.3884195976040547,0.3702239789196311,0.37910358267126365,0.36666052340582383,0.5824915824915825,0.45003675846858565,0.5826993878774316
189,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=50, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.4377880184331797,0.0139071878202313,0.026958002270147562,0.47465437788018433,0.030156638852291025,0.05671025464556091,0.423963133640553,0.06734006734006734,0.11622031328954018,0.4133640552995392,0.13131313131313133,0.19931118764581715,0.38940092165898615,0.24740155174937783,0.30256915226926867,0.3845799416372293,0.36656419265114915,0.37535601858791784,0.3672134168816808,0.5833699311960181,0.45071537635016684,0.5822980737225691
190,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=50, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1, 'n_jobs': -1}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.2857142857142857,0.009076269945835163,0.017593643586833144,0.3824884792626728,0.024300980822719954,0.04569855471438403,0.3705069124423963,0.05884936319718929,0.10156644770085903,0.33548387096774196,0.10657297613819353,0.16175980446617041,0.18640552995391704,0.11843068364807495,0.14483931608629488,0.31070496083550914,0.29614990484555703,0.30325288562434416,0.3582749723553262,0.5691699604743083,0.4397443872646044,0.5328787048550612
